subj,omega,kappa,log_om,log_kap,pred_earn,shortfall
247,0.6753361818255682,0.2054278024144575,-0.3925446649449336,-1.5826606332257722,0.8248082211941914,0.12328030986078531
248,0.6121354547509325,0.1208865467624057,-0.49080168966759463,-2.112902803298192,0.8585398151023819,0.08954871595259484
249,0.4976033335106504,0.3344961695735305,-0.6979520384022547,-1.0951298506796272,0.8100514193288095,0.13803711172616717
250,0.4062207576450264,0.6588604520368699,-0.9008585291104328,-0.4172435240552836,0.7410459644506094,0.20704256660436726
251,0.5166631385274644,0.0212787670946927,-0.6603641864167904,-3.8500455534666007,0.9093834769076086,0.038705054147368134
252,0.5233838898915767,0.2785089345100263,-0.6474400690854816,-1.27830513930343,0.8221285470091634,0.12595998404581332
253,2.259203315049257,0.3103505239658163,0.8150122356710817,-1.170052897817742,0.5026152411155006,0.4454732899394761
254,0.1815187799641553,0.9965459527278956,-1.7063961597530848,-0.0034600262651700423,0.6819646654678785,0.2661238655870982
255,0.2348276026664348,0.0741696885967845,-1.4489036397330424,-2.6013997217488276,0.9076207931752256,0.04046773787975111
256,0.9516055983742376,0.1000690354595756,-0.04960461745353436,-2.3018949765834082,0.815647071042859,0.13244146001211765
257,2.569501087370503,0.0043246190695649,0.9437117506337522,-5.443431218878428,0.5274326015350261,0.42065592951995057
258,0.4439617145962115,0.192993025889743,-0.8120169486547044,-1.6451012260164524,0.8535388587276124,0.09454967232736433
259,3.8203480856026815,0.7725987901051058,1.3403415403526557,-0.2579953947554461,0.17453777891779004,0.7735507521371867
260,1.431863884228311,0.3669950720972733,0.35897701110744873,-1.0024068585455825,0.6507074844114961,0.29738104664348064
261,0.6185287814199992,0.0562253992400904,-0.4804115540043084,-2.8783866804044687,0.8810835565354049,0.06700497451957177
262,1.4004450229593566,0.1488053939002696,0.3367900596525198,-1.905115907910368,0.716034624796731,0.23205390625824573
263,2.277387127151632,0.6350999781050733,0.8230287889465105,-0.4539728466479788,0.42835230867635954,0.5197362223786172
264,0.4482079566342873,0.2740470107128276,-0.8024979653536786,-1.2944556153662232,0.830376212666819,0.11771231838815766
265,0.5824436352856137,0.1009766843941281,-0.5405228616823408,-2.2928656363731723,0.8688239284481802,0.07926460260679646
266,0.6755790411763515,0.2990766983010017,-0.39218511706322434,-1.2070552224292073,0.7989776704024497,0.149110860652527
267,0.5396615033890162,0.0262668799370257,-0.6168131815495428,-3.639446451389463,0.90413063940265,0.043957891652326664
268,1.0173703650734187,1.643021903150202,0.01722122488461469,0.4965371701593342,0.4363094555807072,0.5117790754742695
269,1.2491801542515817,0.1592811852493701,0.2224874595343254,-1.8370841779594946,0.7427217247984778,0.20536680625649895
270,14.878967001072436,1.9846636802146864,2.6999486050241908,0.6854494691618401,-0.28598920650801063,1.2340777375629872
271,0.4442431192089285,0.1402067189060792,-0.8113833006234794,-1.964637381806135,0.8695979874600683,0.07849054359490837
272,1.4674601907029134,0.1516295102205205,0.3835331450628365,-1.8863151662706577,0.7018334551150072,0.24625507593996954
273,2.931624133875568,0.6956771862578613,1.0755565813578067,-0.36286953909006714,0.30851532939748844,0.6395732016574882
274,1.8270399779561144,0.2126418642567188,0.6026971589058461,-1.5481459168588747,0.6121067542290703,0.33598177682590635
275,2.277922134693282,0.5540781691783588,0.8232636830067629,-0.5904495025885398,0.445144538144132,0.5029439929108447
276,0.6738894309464404,0.36689619610752,-0.3946892305682354,-1.002676315329265,0.7815568227728452,0.16653170828213149
277,1.245891135807179,0.3877717557321794,0.21985104560692945,-0.9473383708729524,0.6809659073846454,0.26712262367033135
278,0.1762412086454341,0.1341042193523021,-1.7359017185597148,-2.009138024966509,0.8866468555212746,0.061441675533702056
279,0.7271581876279025,0.6151626831152162,-0.3186112355333378,-0.4858685207656962,0.7123700024955572,0.23571852855941955
280,1.9712769210605317,0.0136580209386343,0.678681516049305,-4.2934283153770325,0.6422780685403633,0.3058104625146134
281,1.1106262477334443,0.1168699826197381,0.10492404337775763,-2.1466932217515677,0.7818534634091855,0.1662350676457912
282,1.9058762111363647,0.3813224882566466,0.6449418561849678,-0.964109836001341,0.5539784097245228,0.39411012133045387
283,1.2777129084596464,0.0162259957821834,0.24507168945183172,-4.121140644951156,0.7859389940212567,0.16214953703372004
284,17.348265389475788,0.2593113957256521,2.853492523842952,-1.3497256393675239,-0.265114315907645,1.2132028469626217
285,0.8101675458781645,1.017024415490316,-0.21051420594232867,0.016881124143359946,0.6048743614327323,0.3432141696222444
286,0.8505798447906776,0.5077083083718,-0.16183699172822566,-0.6778481924358819,0.7199600625485119,0.22812846850646484
287,1.5141579227387405,0.359856237341448,0.4148594578573894,-1.0220506680079204,0.6362180423794637,0.31187048867551304
288,3.608759121598515,0.9923610701766112,1.2833639796256242,-0.007668255889780741,0.17003197593966443,0.7780565551153122
289,0.7305589001525888,0.5118503416525221,-0.31394542112723595,-0.6697229981309454,0.7372099466013263,0.21087858445365038
290,1.1510790152266075,0.8223377671201396,0.14069977658124486,-0.19560405942062234,0.5924492503563298,0.3556392806986469
291,0.4872156154003927,0.0913758072959202,-0.7190485117856472,-2.392774525975352,0.882393807724728,0.06569472333024873
292,3.8623824835055114,2.938301753401196,1.3512842167786228,1.0778317795577277,-0.054887097428561564,1.0029756284835383
293,0.4698617689675643,0.0446883395035977,-0.7553167361160935,-3.1080426726098733,0.9029123221131401,0.045176208941836604
