step,elbo_joint,elbo_choice
18071,-4696.181640625,-6311.37255859375
18072,-4718.6748046875,-6296.736328125
18073,-4669.78759765625,-6286.66259765625
18074,-4766.83056640625,-6322.2236328125
18075,-4752.04248046875,-6311.92333984375
18076,-4757.6796875,-6321.544921875
18077,-4722.47509765625,-6312.4775390625
18078,-4731.87451171875,-6296.0751953125
18079,-4768.94091796875,-6293.5478515625
18080,-4793.8525390625,-6323.31982421875
18081,-4718.921875,-6296.5751953125
18082,-4708.447265625,-6291.74609375
18083,-4771.67236328125,-6306.91845703125
18084,-4711.478515625,-6318.10546875
18085,-4800.7841796875,-6258.69384765625
18086,-4738.80078125,-6297.52978515625
18087,-4740.45947265625,-6290.05224609375
18088,-4757.80126953125,-6299.8095703125
18089,-4784.10693359375,-6289.587890625
18090,-4748.802734375,-6297.1201171875
18091,-4754.49072265625,-6296.60791015625
18092,-4761.591796875,-6310.77001953125
18093,-4755.86279296875,-6303.58447265625
18094,-4749.802734375,-6287.16796875
18095,-4722.29833984375,-6303.37890625
18096,-4713.19287109375,-6300.1962890625
18097,-4758.3984375,-6309.7333984375
18098,-4810.41357421875,-6305.5087890625
18099,-4810.8701171875,-6296.58642578125
18100,-4808.49658203125,-6293.41748046875
18101,-4792.666015625,-6305.7568359375
18102,-4715.9501953125,-6311.04638671875
18103,-4735.77294921875,-6299.50830078125
18104,-4729.1396484375,-6317.361328125
18105,-4762.62841796875,-6296.7265625
18106,-4764.5283203125,-6313.45654296875
18107,-4730.40380859375,-6328.5166015625
18108,-4719.0029296875,-6302.50634765625
18109,-4796.76220703125,-6306.0048828125
18110,-4748.49267578125,-6304.29443359375
18111,-4740.05224609375,-6315.693359375
18112,-4766.4384765625,-6303.79638671875
18113,-4773.50927734375,-6281.77783203125
18114,-4766.49951171875,-6281.458984375
18115,-4790.36328125,-6312.97705078125
18116,-4701.36572265625,-6283.8935546875
18117,-4760.15283203125,-6302.78759765625
18118,-4725.88232421875,-6324.3486328125
18119,-4736.46435546875,-6297.171875
18120,-4786.22119140625,-6297.83349609375
18121,-4786.11181640625,-6291.70849609375
18122,-4758.33740234375,-6266.57470703125
18123,-4810.77685546875,-6293.99755859375
18124,-4731.33740234375,-6311.82470703125
18125,-4745.16455078125,-6289.56884765625
18126,-4732.52783203125,-6300.05419921875
18127,-5355.9423828125,-6321.85107421875
18128,-4745.48046875,-6291.8232421875
18129,-4745.78857421875,-6325.80615234375
18130,-4704.32958984375,-6317.87744140625
18131,-4729.51318359375,-6321.59375
18132,-4761.9033203125,-6316.42431640625
18133,-4713.072265625,-6317.54833984375
18134,-4713.912109375,-6315.94921875
18135,-4778.06982421875,-6324.02001953125
18136,-4779.2998046875,-6306.04248046875
18137,-4758.30029296875,-6296.64208984375
18138,-4747.552734375,-6307.43115234375
18139,-4709.55615234375,-6306.63671875
18140,-4765.75390625,-6311.8154296875
18141,-4715.2392578125,-6306.66796875
18142,-4795.69921875,-6299.57421875
18143,-4743.91357421875,-6301.921875
18144,-4772.107421875,-6343.09814453125
18145,-4769.63232421875,-6294.4345703125
18146,-4781.9736328125,-6287.61279296875
18147,-5006.67919921875,-6294.54296875
18148,-4766.73486328125,-6326.89013671875
18149,-4719.06884765625,-6334.0185546875
18150,-4735.06396484375,-6337.8037109375
18151,-4751.7529296875,-6319.07666015625
18152,-4737.2568359375,-6294.47509765625
18153,-4788.0634765625,-6304.4970703125
18154,-4762.615234375,-6317.291015625
18155,-4736.44873046875,-6311.14990234375
18156,-4743.88623046875,-6309.40185546875
18157,-4772.30712890625,-6340.24853515625
18158,-4750.427734375,-6316.8330078125
18159,-4782.1025390625,-6273.7216796875
18160,-4760.44189453125,-6326.16796875
18161,-4762.5390625,-6317.3896484375
18162,-4773.3583984375,-6303.359375
18163,-4735.43408203125,-6302.9501953125
18164,-4822.29638671875,-6287.404296875
18165,-4827.68115234375,-6309.779296875
18166,-4749.7041015625,-6313.7802734375
18167,-4768.5966796875,-6310.298828125
18168,-4762.10595703125,-6312.400390625
18169,-4729.9697265625,-6305.0146484375
18170,-4691.1884765625,-6297.7548828125
18171,-4769.67333984375,-6298.39599609375
18172,-4755.38623046875,-6308.49072265625
18173,-4778.90283203125,-6307.55322265625
18174,-4794.912109375,-6291.67919921875
18175,-4751.419921875,-6298.9697265625
18176,-4778.4892578125,-6306.51171875
18177,-5353.904296875,-6311.8154296875
18178,-4800.0244140625,-6299.83642578125
18179,-4784.50439453125,-6343.009765625
18180,-4718.81884765625,-6315.02880859375
18181,-4730.62890625,-6310.36669921875
18182,-4796.23291015625,-6311.01611328125
18183,-4718.36181640625,-6289.0419921875
18184,-4713.3408203125,-6289.53173828125
18185,-4741.904296875,-6314.05859375
18186,-4755.30859375,-6299.83544921875
18187,-4734.67236328125,-6325.52392578125
18188,-4718.24267578125,-6298.9814453125
18189,-4755.841796875,-6312.28369140625
18190,-4737.04638671875,-6293.02197265625
18191,-4735.23583984375,-6293.04931640625
18192,-4772.0498046875,-6283.19921875
18193,-4730.923828125,-6309.611328125
18194,-4722.73681640625,-6324.22802734375
18195,-4782.076171875,-6327.99462890625
18196,-4725.92919921875,-6279.41845703125
18197,-4688.50634765625,-6326.2822265625
18198,-4750.43359375,-6283.4443359375
18199,-4837.2236328125,-6301.7822265625
18200,-4702.322265625,-6303.546875
18201,-4780.83349609375,-6330.63330078125
18202,-4744.1904296875,-6309.81298828125
18203,-4756.27880859375,-6286.48046875
18204,-4735.1220703125,-6321.8681640625
18205,-4721.47998046875,-6299.40869140625
18206,-4713.30419921875,-6315.431640625
18207,-4702.69384765625,-6324.0546875
18208,-4783.0908203125,-6337.70849609375
18209,-4739.1474609375,-6318.95947265625
18210,-4758.27197265625,-6308.0244140625
18211,-4746.56201171875,-6314.11572265625
18212,-4733.28759765625,-6314.30615234375
18213,-4723.07470703125,-6299.59716796875
18214,-4761.21240234375,-6323.697265625
18215,-4780.9267578125,-6304.55322265625
18216,-4720.306640625,-6306.1611328125
18217,-4744.46728515625,-6299.80615234375
18218,-4749.07470703125,-6303.99853515625
18219,-5175.3740234375,-6318.03125
18220,-4776.9658203125,-6320.69189453125
18221,-4713.6376953125,-6324.0595703125
18222,-4811.392578125,-6308.4453125
18223,-4725.9775390625,-6313.7333984375
18224,-4742.5810546875,-6319.0458984375
18225,-4760.60107421875,-6310.18310546875
18226,-4810.8671875,-6301.64599609375
18227,-4772.8779296875,-6294.2998046875
18228,-4766.16943359375,-6301.794921875
18229,-4787.84130859375,-6300.79248046875
18230,-4766.166015625,-6310.5458984375
18231,-4703.47119140625,-6329.5634765625
18232,-4725.111328125,-6308.0078125
18233,-4742.15966796875,-6284.1728515625
18234,-4780.53173828125,-6313.234375
18235,-4729.74072265625,-6307.693359375
18236,-4705.16552734375,-6287.21044921875
18237,-4758.271484375,-6294.22802734375
18238,-4745.61865234375,-6299.35205078125
18239,-4785.685546875,-6345.8076171875
18240,-4747.43017578125,-6313.8232421875
18241,-4736.5791015625,-6325.82666015625
18242,-4764.30810546875,-6320.54931640625
18243,-4796.75732421875,-6323.51904296875
18244,-4719.11572265625,-6302.6748046875
18245,-4813.60986328125,-6318.037109375
18246,-4719.14794921875,-6298.99853515625
18247,-4789.70947265625,-6301.18017578125
18248,-4752.36181640625,-6352.9140625
18249,-4727.052734375,-6304.51611328125
18250,-4728.90869140625,-6316.06201171875
18251,-4781.29833984375,-6298.86328125
18252,-4776.265625,-6332.25244140625
18253,-4760.423828125,-6328.287109375
18254,-4783.90576171875,-6300.26806640625
18255,-4729.83154296875,-6304.97607421875
18256,-4765.0078125,-6302.962890625
18257,-4785.810546875,-6297.37548828125
18258,-4767.95654296875,-6317.2900390625
18259,-4722.2900390625,-6297.60400390625
18260,-4777.28173828125,-6311.1708984375
18261,-4756.27587890625,-6288.740234375
18262,-4737.87890625,-6313.9853515625
18263,-4809.98779296875,-6293.830078125
18264,-4771.23046875,-6301.015625
18265,-4743.32861328125,-6331.51416015625
18266,-4745.7568359375,-6315.9853515625
18267,-4704.708984375,-6327.86328125
18268,-4732.8779296875,-6311.0322265625
18269,-4748.32568359375,-6298.9208984375
18270,-4748.5478515625,-6297.9345703125
18271,-4751.47216796875,-6296.25341796875
18272,-4748.2802734375,-6291.697265625
18273,-4876.02880859375,-6308.37939453125
18274,-4767.03515625,-6298.56005859375
18275,-4776.91259765625,-6322.40234375
18276,-4749.08203125,-6316.81591796875
18277,-4703.85498046875,-6296.13916015625
18278,-4760.54052734375,-6290.2119140625
18279,-4770.22509765625,-6293.73876953125
18280,-4780.3525390625,-6305.32421875
18281,-4737.43310546875,-6280.724609375
18282,-4785.267578125,-6293.2470703125
18283,-4752.31591796875,-6327.111328125
18284,-4773.23974609375,-6293.3505859375
18285,-4754.59814453125,-6338.39501953125
18286,-4842.96484375,-6313.2861328125
18287,-4667.7080078125,-6286.70751953125
18288,-4744.9267578125,-6296.53564453125
18289,-4802.18212890625,-6320.76171875
18290,-4791.732421875,-6300.5322265625
18291,-4755.17138671875,-6302.552734375
18292,-4688.25634765625,-6308.0732421875
18293,-4783.21630859375,-6295.759765625
18294,-4802.32666015625,-6313.65673828125
18295,-4735.09228515625,-6272.63671875
18296,-4740.4248046875,-6314.564453125
18297,-4732.97119140625,-6304.95556640625
18298,-4742.78369140625,-6321.9873046875
18299,-4757.84326171875,-6298.86328125
18300,-4750.2041015625,-6293.591796875
18301,-4751.34130859375,-6314.0224609375
18302,-4769.2138671875,-6307.19873046875
18303,-4733.84521484375,-6314.185546875
18304,-4755.0234375,-6315.27587890625
18305,-4791.41552734375,-6295.5439453125
18306,-4723.74560546875,-6307.51318359375
18307,-4787.8310546875,-6303.90966796875
18308,-4711.802734375,-6311.26904296875
18309,-4727.6513671875,-6312.78466796875
18310,-4805.314453125,-6290.6484375
18311,-4736.67431640625,-6295.3447265625
18312,-4720.15478515625,-6339.5009765625
18313,-4737.91162109375,-6306.5537109375
18314,-4699.35693359375,-6286.71337890625
18315,-4736.630859375,-6302.4970703125
18316,-4768.89453125,-6305.57373046875
18317,-4765.1162109375,-6314.7744140625
18318,-4743.3642578125,-6323.7021484375
18319,-4818.2138671875,-6308.33837890625
18320,-4770.640625,-6298.52294921875
18321,-4785.86962890625,-6323.2431640625
18322,-4775.53076171875,-6298.60009765625
18323,-4805.7138671875,-6301.9462890625
18324,-4695.1455078125,-6297.94189453125
18325,-4753.7890625,-6293.734375
18326,-4819.1591796875,-6278.9736328125
18327,-4714.25537109375,-6287.27392578125
18328,-4792.6318359375,-6286.1337890625
18329,-4792.14453125,-6318.5576171875
18330,-4737.22119140625,-6326.15283203125
18331,-4736.8349609375,-6293.35009765625
18332,-4761.11328125,-6308.66650390625
18333,-4977.80517578125,-6281.73193359375
18334,-4738.50927734375,-6323.31494140625
18335,-4794.841796875,-6324.99853515625
18336,-4733.42626953125,-6272.49658203125
18337,-4723.60595703125,-6312.47119140625
18338,-4712.33740234375,-6303.6806640625
18339,-4740.25146484375,-6285.84423828125
18340,-4777.32861328125,-6305.244140625
18341,-4803.4951171875,-6306.52001953125
18342,-4772.1083984375,-6300.07470703125
18343,-4714.0087890625,-6317.32666015625
18344,-4786.56396484375,-6309.03662109375
18345,-4784.46337890625,-6336.748046875
18346,-4738.95654296875,-6310.15576171875
18347,-4724.1787109375,-6314.390625
18348,-4727.775390625,-6306.90966796875
18349,-4738.24658203125,-6314.09326171875
18350,-4778.01806640625,-6303.0849609375
18351,-4757.1396484375,-6321.60693359375
18352,-4740.75341796875,-6308.7958984375
18353,-4825.5634765625,-6309.2021484375
18354,-4699.87841796875,-6296.99755859375
18355,-4782.12255859375,-6318.083984375
18356,-4758.43115234375,-6301.8935546875
18357,-4952.93115234375,-6262.32275390625
18358,-4758.92236328125,-6291.81689453125
18359,-4676.94189453125,-6293.54248046875
18360,-4759.5087890625,-6302.5390625
18361,-4762.7705078125,-6315.25
18362,-4730.93798828125,-6305.6083984375
18363,-4772.37744140625,-6328.0712890625
18364,-4733.3154296875,-6300.3642578125
18365,-4741.40380859375,-6307.95458984375
18366,-4780.8212890625,-6297.15771484375
18367,-4806.2744140625,-6290.28955078125
18368,-4758.6796875,-6317.31201171875
18369,-4762.5888671875,-6289.72607421875
18370,-4799.95166015625,-6309.5009765625
18371,-4741.47265625,-6305.07373046875
18372,-4789.564453125,-6340.34228515625
18373,-4764.42626953125,-6310.34521484375
18374,-4763.09765625,-6311.0478515625
18375,-4747.53662109375,-6297.701171875
18376,-4726.7666015625,-6316.70361328125
18377,-4722.22607421875,-6272.7509765625
18378,-4776.4052734375,-6306.802734375
18379,-4865.25634765625,-6318.11474609375
18380,-4749.205078125,-6299.4052734375
18381,-4718.02001953125,-6300.9248046875
18382,-4761.11767578125,-6301.1845703125
18383,-4765.984375,-6289.7265625
18384,-4765.81201171875,-6313.4013671875
18385,-4772.298828125,-6302.73779296875
18386,-4770.75,-6305.4423828125
18387,-4734.763671875,-6293.189453125
18388,-4747.17041015625,-6311.42626953125
18389,-4744.76416015625,-6317.33740234375
18390,-4785.4150390625,-6320.74755859375
18391,-4770.65771484375,-6309.78857421875
18392,-4701.23095703125,-6302.0654296875
18393,-4764.76806640625,-6306.6826171875
18394,-4750.4404296875,-6312.36865234375
18395,-4765.5166015625,-6303.6494140625
18396,-4759.048828125,-6310.09228515625
18397,-4765.005859375,-6310.09228515625
18398,-4798.28271484375,-6308.912109375
18399,-4758.66357421875,-6315.00244140625
18400,-4754.490234375,-6317.1123046875
18401,-4771.0498046875,-6310.62548828125
18402,-4722.42333984375,-6319.80517578125
18403,-4710.8828125,-6314.7861328125
18404,-4788.62646484375,-6294.30224609375
18405,-4757.82275390625,-6293.38818359375
18406,-4797.03125,-6307.671875
18407,-4778.10888671875,-6302.5927734375
18408,-4792.26513671875,-6296.244140625
18409,-4744.45068359375,-6300.74072265625
18410,-4716.84912109375,-6317.57177734375
18411,-4760.587890625,-6313.21044921875
18412,-4805.48486328125,-6334.2421875
18413,-4711.01513671875,-6309.9423828125
18414,-4753.77001953125,-6306.65234375
18415,-4753.2529296875,-6299.4013671875
18416,-4757.080078125,-6310.89990234375
18417,-4701.44091796875,-6299.11474609375
18418,-4746.92041015625,-6286.33740234375
18419,-4749.91357421875,-6303.60546875
18420,-4763.736328125,-6320.8662109375
18421,-4753.7802734375,-6299.22412109375
18422,-4702.60888671875,-6317.90576171875
18423,-4740.61083984375,-6338.6962890625
18424,-4770.18310546875,-6295.337890625
18425,-4731.83447265625,-6277.79736328125
18426,-4712.72607421875,-6292.23388671875
18427,-4917.05419921875,-6299.8486328125
18428,-4757.85400390625,-6301.5087890625
18429,-4718.66796875,-6300.140625
18430,-4758.85888671875,-6318.9697265625
18431,-4791.22900390625,-6297.58544921875
18432,-4746.9248046875,-6308.55078125
18433,-4739.63330078125,-6300.484375
18434,-4705.8291015625,-6302.18115234375
18435,-4753.08984375,-6291.82958984375
18436,-4788.6953125,-6295.2138671875
18437,-4736.1953125,-6294.70947265625
18438,-4726.87060546875,-6296.96044921875
18439,-4762.3701171875,-6285.421875
18440,-4788.57080078125,-6329.6748046875
18441,-4801.033203125,-6315.46533203125
18442,-4755.2744140625,-6289.89501953125
18443,-4692.92626953125,-6303.97998046875
18444,-4774.33203125,-6304.98388671875
18445,-4812.54443359375,-6315.873046875
18446,-4737.2607421875,-6295.75341796875
18447,-4734.59619140625,-6290.16650390625
18448,-4811.90771484375,-6339.52490234375
18449,-4794.4365234375,-6306.923828125
18450,-4691.0849609375,-6291.72314453125
18451,-4697.16357421875,-6296.97021484375
18452,-4751.48388671875,-6298.3115234375
18453,-4710.212890625,-6305.013671875
18454,-4693.5517578125,-6301.25830078125
18455,-4688.14892578125,-6296.7333984375
18456,-4714.26416015625,-6322.228515625
18457,-4739.634765625,-6298.77294921875
18458,-4880.66455078125,-6311.57080078125
18459,-4771.5146484375,-6287.69873046875
18460,-4786.39599609375,-6309.5478515625
18461,-4759.68408203125,-6329.79833984375
18462,-4716.4912109375,-6346.45361328125
18463,-4772.794921875,-6303.92236328125
18464,-4736.41064453125,-6302.1611328125
18465,-4755.11669921875,-6313.3427734375
18466,-4729.90478515625,-6321.3349609375
18467,-4748.25732421875,-6295.01611328125
18468,-4754.16015625,-6296.21240234375
18469,-4715.13427734375,-6292.3095703125
18470,-4795.046875,-6303.0615234375
18471,-4705.55322265625,-6337.66650390625
18472,-4752.67529296875,-6288.63818359375
18473,-4778.0546875,-6312.71337890625
18474,-4747.19384765625,-6286.33203125
18475,-4732.685546875,-6294.38720703125
18476,-4802.4228515625,-6323.6103515625
18477,-4722.9169921875,-6288.0439453125
18478,-4777.3271484375,-6315.92724609375
18479,-4760.06689453125,-6302.7470703125
18480,-4756.029296875,-6314.82470703125
18481,-4739.16748046875,-6308.4326171875
18482,-4789.96240234375,-6304.80322265625
18483,-4791.3818359375,-6316.43359375
18484,-4696.35888671875,-6290.81201171875
18485,-4799.03369140625,-6321.52197265625
18486,-4700.68994140625,-6284.32666015625
18487,-4789.8671875,-6298.76220703125
18488,-4765.88330078125,-6313.90576171875
18489,-4730.12646484375,-6295.5908203125
18490,-4772.91064453125,-6291.55859375
18491,-4735.01611328125,-6326.5927734375
18492,-4731.8388671875,-6277.03173828125
18493,-4718.9580078125,-6334.71728515625
18494,-4794.2216796875,-6308.09814453125
18495,-4775.54541015625,-6314.2958984375
18496,-4743.392578125,-6329.939453125
18497,-4733.0029296875,-6314.00244140625
18498,-4730.3291015625,-6293.17822265625
18499,-4776.96484375,-6298.6171875
18500,-4712.400390625,-6297.05908203125
18501,-4792.5927734375,-6279.77294921875
18502,-4786.54296875,-6300.3369140625
18503,-4773.12255859375,-6308.96630859375
18504,-4719.81982421875,-6314.33837890625
18505,-4772.251953125,-6291.47900390625
18506,-4744.66015625,-6292.845703125
18507,-4723.1005859375,-6293.89453125
18508,-4771.7734375,-6294.99267578125
18509,-4731.6162109375,-6273.71875
18510,-4726.78466796875,-6297.09033203125
