subject,mean,median,std,hdi_lower,hdi_upper
284,13.40019121482917,11.146385099169326,9.437309934481789,1.1394335085678469,29.596228817495998
285,1.5003488527950055,1.4698665387716372,0.5012497628987691,0.5869443010197154,2.4562815776459592
286,0.6542388014259054,0.6157862643460106,0.31640012250166033,0.1096101452679954,1.2265881250470099
287,0.9137102959608835,0.8789003185365181,0.38247201137625914,0.2290106732440637,1.6260329892266268
288,0.9152949806561869,0.8568997942479921,0.44773100233564755,0.14653563264910027,1.7237292680945469
289,1.0272971190046443,1.00253342805086,0.414750295956863,0.26138883356798087,1.7814926296878064
290,1.0139907113976663,0.982740681627716,0.4190609393235607,0.26935675525842,1.7905098987662829
291,0.33189486796992296,0.2980767898215767,0.1807579199810939,0.04264942844796858,0.6615053451436345
292,2.8315845644425255,2.603442813049969,1.27670799739529,0.7471811106655215,5.2243330775858166
293,0.28301572555190124,0.2542825671165829,0.1583713585945304,0.036806307095632075,0.5735458086062377
